pid,model,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,divergences,discontinuities
55b8d0bffdf99b0f2859fe73,RWModel,1.0,-13.963853815241336,3.5087380409240723,0.8894183501453048,0.4094697545472771,5.981353425525794,3.2811866609663234,1.0,0.0,0.0
55b8d0bffdf99b0f2859fe73,WSLS,2.0,-30.85499352030456,1.0516316890716553,17.78055805520853,0.0,4.326209299319045,5.1158648452481055,0.0,0.0,0.0
56780a5a89319e0011644cb4,RWModel,0.0,-25.278211398923304,1.3876631259918213,0.0,0.8172480163436274,4.815995827200186,0.0,0.0,0.0,0.0
56780a5a89319e0011644cb4,Bayes,1.0,-26.997864009113982,1.5716822147369385,1.7196526101906784,0.1827519836563725,3.563582732298177,2.3659665470715314,0.0,0.0,0.0
56780a5a89319e0011644cb4,WSLS,2.0,-32.08062441740185,0.9673560857772828,6.802413018478546,0.0,4.164127317246991,3.766281491816133,0.0,0.0,0.0
56df2ea2452e1300056bc7df,RWModel,0.0,-17.96965690944944,1.2009215354919434,0.0,0.9999999999996848,3.3135285874545253,0.0,0.0,0.0,0.0
56df2ea2452e1300056bc7df,Bayes,1.0,-24.41105462028645,1.9226773977279663,6.441397710837009,0.0,3.740696324094861,1.948732049003835,0.0,0.0,0.0
56df2ea2452e1300056bc7df,WSLS,2.0,-30.73491425486281,0.9317954778671264,12.765257345413374,3.150812943886195e-13,4.30636190900519,3.930368745987838,0.0,0.0,0.0
56f1f5b9f2df32000d8fa997,Bayes,0.0,-13.150723683764229,1.4625059366226196,0.0,0.6341452715000175,4.07761276920478,0.0,1.0,0.0,0.0
56f1f5b9f2df32000d8fa997,RWModel,1.0,-13.75878891298089,1.006213903427124,0.6080652292166633,0.3658547284997248,3.3068980285848,3.635054292858512,1.0,0.0,0.0
56f1f5b9f2df32000d8fa997,WSLS,2.0,-30.77243766421452,0.9709487557411194,17.621713980450295,2.575717417130363e-13,4.333580355970516,5.020877600457936,0.0,0.0,0.0
574cca765e5491000f3c89e0,WSLS,0.0,-22.46686127083376,0.951645016670227,0.0,0.9445808894376514,5.040345919457257,0.0,0.0,0.0,0.0
574cca765e5491000f3c89e0,Bayes,1.0,-23.39580017887056,1.0650674104690552,0.9289389080367982,0.0,4.530669871885343,0.695354467212785,0.0,0.0,0.0
574cca765e5491000f3c89e0,RWModel,2.0,-29.93156959580301,1.3518787622451782,7.464708324969251,0.0554191105623486,4.411925806751251,3.7620479285239674,0.0,0.0,0.0
574ce0a57fd0ec000db73aa6,Bayes,0.0,-2.7614705999731086,0.3207100331783294,0.0,0.9999999999991912,0.4825376838782954,0.0,0.0,0.0,0.0
574ce0a57fd0ec000db73aa6,RWModel,1.0,-6.756224932449982,0.7292187213897705,3.994754332476873,0.0,2.699227070857963,2.4857453588632006,1.0,0.0,0.0
574ce0a57fd0ec000db73aa6,WSLS,2.0,-29.37987893121317,0.995764136314392,26.61840833124006,8.089084957418892e-13,4.527126097449714,4.312344623034157,0.0,0.0,0.0
577d11f88b3e2300016d74a0,Bayes,0.0,-17.246658792719245,1.811388611793518,0.0,0.8696482863669072,4.277179921496216,0.0,1.0,0.0,0.0
